transaction_id,transaction_amount,transaction_hour,distance_from_home_km,merchant_risk_score,transactions_last_24h,device_change_count,account_age_days,failed_attempts,international_transaction,actual_anomaly,transaction_datetime
TXN001432,56.2738070590516,9,3.595641584007227,0.1697394337983548,7,0,1329,0,0,0,2026-03-28 09:37:00
TXN008739,86.55489154111098,15,23.818544007057678,0.3664681516744697,5,0,1499,0,0,0,2026-03-04 15:56:00
TXN006869,23.517366858335926,15,17.39107684361762,0.40813148256925325,3,0,248,0,0,0,2026-02-15 15:39:00
TXN004644,81.68462828895031,17,4.1991549945294455,0.4005231696343774,9,0,2353,0,0,0,2026-03-06 17:27:00
TXN005081,17.359967113796984,8,8.109485176384647,0.435583488812361,5,0,2445,0,1,0,2026-03-13 08:33:00
TXN005784,129.52112023446395,11,9.941728416956135,0.2160400658799937,3,0,1915,0,0,0,2026-02-14 11:08:00
TXN009139,22.261289414327386,12,10.777705278274825,0.4742083174522812,5,2,1978,0,1,0,2026-02-13 12:38:00
TXN007617,36.81177628636387,10,20.51277940070019,0.3565272021431033,4,0,1855,0,0,0,2026-01-27 10:28:00
TXN008040,143.32643211116837,22,4.434866165903138,0.12253211239758352,6,0,1638,0,0,0,2026-02-19 22:31:00
TXN007956,129.62101043423203,10,1.914491009259,0.45217511443707886,2,0,1158,0,0,0,2026-02-07 10:43:00
TXN009438,30.85987826981725,13,3.4244396308325076,0.3903915717213602,2,0,1070,0,0,0,2026-02-14 13:14:00
TXN002857,20.766741092223306,22,3.8333290795739714,0.23725037933960835,6,0,1438,1,0,0,2026-01-22 22:35:00
TXN001862,56.093804939996105,8,16.434573870238086,0.4132403062110438,5,0,2362,0,0,0,2026-02-13 08:35:00
TXN002660,47.44699973333402,19,7.369172509440588,0.3067007733609885,5,0,92,2,0,0,2026-01-23 19:14:00
TXN003385,67.95429017465408,14,10.666529676947505,0.26455900126293264,2,0,1990,0,0,0,2026-01-20 14:39:00
TXN009565,662.5788318980537,4,260.57673718212294,0.8106358091235866,14,4,93,4,1,1,2026-01-09 04:40:00
TXN009777,409.91235181065,4,56.06128845345727,0.7637485832655618,19,3,45,5,1,1,2026-01-01 04:17:00
TXN008091,16.730201201374285,21,3.023267187824627,0.5224371233495131,5,0,1174,0,0,0,2026-03-27 21:05:00
TXN008348,40.66810463530167,18,5.076638537160622,0.3951427818258437,3,1,1043,0,0,0,2026-01-20 18:52:00
TXN007463,15.369236561360596,14,7.509782263939848,0.3368367284049445,3,1,344,0,0,0,2026-01-05 14:50:00
TXN006887,12.685116110745684,21,9.896828160984972,0.49004041216162225,6,0,2439,0,0,0,2026-01-10 21:57:00
TXN004734,45.04737979515329,16,8.206830928088571,0.20547231185127843,5,0,2094,1,0,0,2026-03-31 16:08:00
TXN003332,12.125075197391334,11,16.977214585912133,0.04151207231344911,3,0,358,0,0,0,2026-03-07 11:41:00
TXN009007,29.02931691955832,12,2.3570199067126847,0.28945267703400795,4,0,2172,0,0,0,2026-01-23 12:48:00
TXN008636,15.501823771254154,19,2.06099630532725,0.23516940483535717,4,0,1865,1,0,0,2026-01-19 19:18:00
TXN006405,46.47628160210114,15,4.868407844746036,0.16877505501127776,4,1,2384,1,0,0,2026-01-11 15:17:00
TXN008347,25.928048580779762,8,7.098975621113776,0.5121134632475134,2,1,162,0,1,0,2026-02-16 08:45:00
TXN009465,46.94256602520587,9,5.2312622651955865,0.40020796271329667,4,0,609,0,0,0,2026-02-10 09:35:00
TXN007061,89.87679321017877,11,4.616734957390267,0.3056054352731824,3,1,309,0,0,0,2026-02-10 11:48:00
TXN002097,51.203731036997006,22,2.603174871159853,0.2707102365521655,5,0,1757,0,0,0,2026-01-02 22:29:00
TXN002004,27.107894779438414,17,7.167958801734438,0.4690525690200308,5,0,2425,1,0,0,2026-02-27 17:42:00
TXN008805,42.953161019421145,10,28.686721523309586,0.4250740670733998,4,1,2426,0,0,0,2026-03-09 10:03:00
TXN009733,395.4389677075742,0,132.04922113570166,0.5274794217805197,22,4,457,5,0,1,2026-03-17 00:08:00
TXN004677,51.950943065041145,15,9.170216631407325,0.17955499203712755,1,1,1317,0,0,0,2026-03-10 15:59:00
TXN005018,124.88778846403675,14,6.770487372196505,0.24450539926950882,4,0,2445,0,0,0,2026-02-05 14:59:00
TXN007470,49.59427387410696,8,3.3330840555033325,0.29461324342430567,8,0,1969,0,0,0,2026-02-07 08:19:00
TXN000547,48.18736658556418,11,13.418731279139008,0.34352271846798477,4,1,417,1,0,0,2026-02-06 11:18:00
TXN001450,33.57650360506866,12,2.814212423716603,0.3351178869573279,3,0,2078,0,0,0,2026-01-28 12:50:00
TXN003987,47.44385214002975,20,5.161287059923877,0.29071953179802906,4,0,60,0,0,0,2026-03-12 20:43:00
TXN006901,61.27824697588195,8,3.0590046949370726,0.2746394211435547,4,0,1752,0,0,0,2026-03-11 08:10:00
TXN002611,50.57661394060204,11,4.086776351086766,0.32545119264717387,3,0,231,0,0,0,2026-01-05 11:01:00
TXN001901,52.09246762294604,22,10.633375396232623,0.35434193837424616,3,1,189,0,0,0,2026-02-08 22:18:00
TXN003921,110.6173728117,20,3.2663280370423875,0.28558411113133597,9,1,381,0,0,0,2026-02-13 20:11:00
TXN002758,20.22898860708122,20,3.182955079868775,0.33046552766618464,2,1,106,0,0,0,2026-03-21 20:44:00
TXN006125,89.54286658101634,11,3.0943493409136003,0.439438747104565,1,1,166,0,0,0,2026-03-19 11:36:00
TXN006398,14.358840992133686,20,6.769578697593492,0.3733558131811979,4,1,1893,1,0,0,2026-03-24 20:13:00
TXN001886,39.72992782679535,16,6.9884878701314985,0.20378585307971062,4,0,1127,0,0,0,2026-01-05 16:19:00
TXN009824,456.95472823850696,1,195.26720428517586,0.8393632497090515,14,3,474,5,0,1,2026-03-06 01:12:00
TXN005739,22.01461540862531,11,7.519935483935901,0.0818238550572983,3,1,318,1,0,0,2026-03-09 11:40:00
TXN008668,21.192004045795898,12,3.4301967948778698,0.1434922500957245,1,0,1663,0,0,0,2026-02-02 12:44:00
TXN005891,28.559289232850876,19,8.964787145488541,0.4021436620450912,6,0,1291,0,0,0,2026-03-27 19:06:00
TXN002098,16.49888492836653,19,1.9067160522463953,0.26606079092501816,5,1,1467,0,0,0,2026-03-11 19:06:00
TXN009290,59.12213433291359,15,4.160677951386999,0.4108840775078306,4,2,1331,0,0,0,2026-01-09 15:08:00
TXN005693,41.08203755984225,10,2.1094171709369096,0.138685621472694,1,2,2297,2,0,0,2026-03-01 10:33:00
TXN000500,13.479636980252192,17,17.394429897829795,0.2705924752377891,4,0,762,1,0,0,2026-02-09 17:21:00
TXN005625,101.02216621492002,9,19.135476804336935,0.24301355899792448,5,0,2230,0,0,0,2026-01-11 09:57:00
TXN000837,90.724307519586,9,0.6722786396621087,0.14376162693666833,3,0,995,0,0,0,2026-02-06 09:06:00
TXN003472,31.419508078505288,15,3.4429761310879345,0.287897275325013,6,0,1612,0,0,0,2026-01-07 15:34:00
TXN004698,75.72971395150594,17,4.567147410043021,0.46359363248371976,6,2,470,1,0,0,2026-03-20 17:11:00
TXN006281,35.64990300277255,20,2.382008285263303,0.3387827761447608,5,0,1544,0,0,0,2026-01-16 20:50:00
TXN008884,25.75157678773235,14,10.647272452744081,0.410215223004903,4,0,290,0,0,0,2026-02-13 14:59:00
TXN002172,31.520301636580605,12,14.640701603053133,0.20260179284025895,6,0,2026,0,1,0,2026-03-05 12:55:00
TXN009232,50.64099055000023,8,4.038615630769272,0.1102708918592804,9,1,980,0,0,0,2026-03-01 08:26:00
TXN005679,41.8390591995066,22,2.5749966761044045,0.1689576142187905,2,3,1286,0,0,0,2026-03-11 22:34:00
TXN009185,29.628401446751575,11,13.644115325827206,0.3691235110288381,2,0,1070,0,0,0,2026-01-23 11:19:00
TXN000399,30.73951930625066,22,3.825598263561396,0.10083297360333593,4,0,202,0,0,0,2026-03-18 22:32:00
TXN002011,11.647436212074291,21,14.234651184034826,0.30003588794743563,5,0,1267,0,1,0,2026-02-21 21:32:00
TXN005167,23.87136796586206,20,1.8534235219829664,0.31054987617660085,2,1,720,0,0,0,2026-03-14 20:26:00
TXN005872,37.91738183648427,18,10.906736341081238,0.40259637220806704,2,0,539,0,0,0,2026-01-04 18:33:00
TXN009793,251.9084096231603,1,163.9318983410544,0.7715811160915392,17,4,317,4,1,1,2026-02-13 01:13:00
TXN001284,61.673633513066164,14,3.41724041845614,0.21036694922396437,10,0,1344,0,0,0,2026-03-20 14:39:00
TXN008391,42.834516747110925,12,7.429181724114677,0.3375288402564993,3,0,2019,0,1,0,2026-03-30 12:42:00
TXN002449,19.896668733062818,17,10.69707180335045,0.33964125477736073,3,0,2155,0,0,0,2026-02-23 17:58:00
TXN004257,19.231693113235554,20,7.895002323347899,0.1946921901333255,5,1,712,0,0,0,2026-02-10 20:39:00
TXN001837,15.745867741702423,19,4.737231532422816,0.4053329713834577,4,0,212,1,0,0,2026-03-29 19:22:00
TXN009597,569.2907368611426,5,104.21967860234925,0.8390465050019222,15,2,360,2,1,1,2026-01-06 05:23:00
TXN001020,43.62838039832407,20,9.280873375039636,0.42861416821349557,5,0,479,0,0,0,2026-01-27 20:37:00
TXN005067,33.7981920899807,8,6.173462287722056,0.308252609638763,5,1,1943,1,0,0,2026-02-18 08:06:00
TXN001327,17.98309219610564,16,1.7395507252110496,0.3462827009593899,4,0,787,0,0,0,2026-03-12 16:49:00
TXN008753,49.52135843769694,15,15.409421792907375,0.37059565531917615,8,4,1055,0,0,0,2026-03-26 15:07:00
TXN000476,28.166309757640228,16,0.7792562830549796,0.23127295837287473,4,0,88,0,0,0,2026-01-11 16:31:00
TXN002811,30.695073049694102,11,1.9392065248083001,0.2257780753878062,4,2,2283,0,0,0,2026-01-20 11:52:00
TXN008633,88.67863391536113,16,1.8530249175588769,0.36010448923362054,6,0,1875,1,0,0,2026-03-01 16:21:00
TXN001652,40.92608381153148,20,15.535612105899173,0.3084341340320534,4,0,237,0,0,0,2026-03-17 20:39:00
TXN009612,372.7300901653696,3,104.64318470428397,0.9404435659436702,17,6,136,5,0,1,2026-01-12 03:39:00
TXN001170,57.66901994011939,16,3.8471890453175703,0.2849750864375939,6,0,1898,0,0,0,2026-02-16 16:45:00
TXN002529,126.05941168619003,15,8.218515795865791,0.372954279886961,3,1,128,1,0,0,2026-03-19 15:07:00
TXN001207,20.982849276568906,10,18.12970428075786,0.24778431719618602,4,0,1295,0,0,0,2026-01-28 10:03:00
TXN006257,81.7239158805139,15,3.409121821917159,0.2946646672548513,8,0,679,1,0,0,2026-03-27 15:55:00
TXN007927,18.374430183004154,21,6.120675522253992,0.2724666592248983,5,0,1034,0,0,0,2026-02-27 21:06:00
TXN005470,35.91262355631226,15,8.442851422385328,0.34246982236785817,6,0,268,0,0,0,2026-01-11 15:27:00
TXN009384,17.228158514005557,19,15.738833100461234,0.4728968973468054,3,1,434,0,0,0,2026-02-26 19:05:00
TXN000432,8.797777074960022,15,5.173294749839592,0.36991489070683736,2,1,715,2,0,0,2026-03-11 15:33:00
TXN007701,59.12837717409713,7,16.83321462485687,0.21953676099454933,3,1,1479,0,0,0,2026-03-09 07:58:00
TXN000868,41.1571190047909,8,6.58552249477426,0.3021620115986026,3,1,2443,0,0,0,2026-01-04 08:22:00
TXN002975,59.8825874624466,7,6.11266045420693,0.3100003984127439,6,1,2078,1,0,0,2026-03-30 07:09:00
TXN005237,13.348799277276418,16,1.31642493895292,0.24230998030092485,4,0,1719,1,0,0,2026-01-05 16:47:00
TXN005094,100.24992827633842,15,3.6429514075719767,0.2224441837104119,1,1,1438,0,0,0,2026-01-31 15:19:00
TXN005434,26.460538957942973,21,13.968507909281332,0.28166484006855363,4,0,117,0,0,0,2026-02-22 21:21:00
TXN000542,15.890008960753672,9,11.65544482569171,0.19504708940938886,3,1,2135,1,0,0,2026-01-19 09:25:00
TXN005196,25.062546426756978,18,9.213477672194742,0.25891392245875683,5,0,1538,0,1,0,2026-03-28 18:17:00
TXN001133,94.52953495616063,10,3.3061283736071174,0.6022841901313981,2,0,1707,0,0,0,2026-02-19 10:59:00
TXN009838,341.5908205477447,3,44.23370631331045,0.7461260501126161,19,5,492,4,1,1,2026-03-17 03:50:00
TXN004502,13.747669954020203,17,6.653930866266206,0.2344272364389792,4,1,928,1,0,0,2026-01-01 17:05:00
TXN006355,8.583760421487698,9,5.741184560440932,0.3726702550050345,6,0,1650,0,0,0,2026-03-30 09:42:00
TXN009334,58.35859686649166,16,3.564971124453688,0.30486116971977606,6,0,1879,1,0,0,2026-03-01 16:54:00
TXN003391,11.881140209692868,22,6.566595561443411,0.39969120800518193,1,1,816,0,0,0,2026-01-04 22:39:00
TXN003889,36.34227631634329,12,2.056083398860952,0.4066534269940632,1,0,944,0,0,0,2026-01-04 12:23:00
TXN002963,23.48036382068731,21,0.1662373176113299,0.37826091518266625,4,0,757,0,0,0,2026-03-05 21:28:00
TXN004156,28.756527969703885,8,5.545091481145918,0.2449481651645296,3,0,435,0,0,0,2026-01-04 08:59:00
TXN003260,84.23563192245025,16,11.411153809764418,0.10755469782943566,5,0,1434,0,0,0,2026-02-03 16:30:00
TXN006303,61.75843708956192,11,3.1523121929546023,0.32863629551859647,4,1,2430,0,0,0,2026-02-22 11:45:00
TXN006035,13.09935149904597,22,1.6526603912638669,0.25409383253264517,5,0,1962,1,0,0,2026-01-10 22:57:00
TXN007919,21.159253583389198,22,1.705707248966136,0.496988565122072,7,0,988,2,0,0,2026-01-31 22:32:00
TXN009937,1154.6557726908927,2,102.4082247880723,0.9877051139744486,15,5,279,5,1,1,2026-01-30 02:43:00
TXN002584,73.35566789888522,7,17.677852559162254,0.11183135113643022,6,0,1995,0,0,0,2026-01-11 07:45:00
TXN002814,26.87488485633904,21,5.282969075083671,0.3683762112461109,5,0,1396,0,0,0,2026-03-04 21:42:00
TXN003960,37.38129741900174,15,0.5976335821764606,0.25507786753196243,4,0,1395,1,1,0,2026-01-10 15:34:00
TXN002948,4.738694230292762,20,8.839780092859835,0.2962031632054556,5,0,416,1,0,0,2026-03-11 20:31:00
TXN006644,21.431590093257405,8,5.740304759437995,0.04426052657055968,4,0,387,0,0,0,2026-01-20 08:04:00
TXN005175,47.337087117534125,22,2.925282115090039,0.17027181618547121,7,1,1598,0,0,0,2026-02-25 22:52:00
TXN006842,22.936067973474728,12,2.817021401112991,0.4088149983220253,6,0,1333,0,0,0,2026-03-27 12:11:00
TXN008299,29.320948927896364,16,3.4620890956492496,0.24371041260421436,4,3,1690,1,0,0,2026-01-22 16:05:00
TXN003587,21.068906537636927,15,12.944025517181792,0.5583087640233473,2,1,1242,0,0,0,2026-02-23 15:16:00
TXN009229,10.493574658173836,22,10.87991380320579,0.4086551769238952,3,0,803,2,0,0,2026-02-04 22:10:00
TXN007989,40.89847824761545,20,16.853509693747082,0.3937556255420188,3,0,1830,1,1,0,2026-02-15 20:47:00
TXN002564,39.09518998698608,15,3.675117755154815,0.039405532775917684,5,1,1378,0,0,0,2026-01-28 15:09:00
TXN002631,40.15608976932884,10,4.760377835881383,0.15351357931357595,5,0,143,1,0,0,2026-01-11 10:59:00
TXN003191,25.373459211538503,22,7.188025785148748,0.20362762028305842,1,0,997,0,0,0,2026-02-20 22:53:00
TXN007779,28.558335745857885,12,10.25524282889918,0.2979856373351316,4,0,288,2,0,0,2026-02-26 12:27:00
TXN007646,23.123049294841262,19,1.6453799353180965,0.3613409787252561,5,0,2204,0,0,0,2026-03-23 19:15:00
TXN005037,137.0453210592044,18,21.08587667349828,0.4805419035341254,6,2,1789,1,0,0,2026-02-07 18:47:00
TXN001081,26.400319507474606,22,12.141111305454634,0.2672287898952752,2,1,1211,0,0,0,2026-03-22 22:32:00
TXN004284,62.33456046891588,7,4.313870740078112,0.6124050116643409,6,1,1315,0,0,0,2026-03-06 07:06:00
TXN009712,582.3135589993694,4,92.58784920213795,0.5410737961248705,21,4,73,5,1,1,2026-01-22 04:49:00
TXN007086,8.431891978369675,17,7.531402186994276,0.13094665746447498,3,0,1440,0,0,0,2026-02-08 17:37:00
TXN002086,14.977317997219599,19,4.6053028917512036,0.24492324104289348,9,0,2483,1,0,0,2026-01-16 19:25:00
TXN006346,34.78505363931476,22,13.235397077048143,0.0,4,0,1590,0,0,0,2026-03-10 22:06:00
TXN002453,31.70055255435014,16,11.02538460606072,0.3378375288498246,3,1,695,0,1,0,2026-02-23 16:24:00
TXN004967,17.981597839702047,15,1.611957880837655,0.2785129786668875,1,0,249,1,0,0,2026-01-18 15:39:00
TXN002024,14.143663867269753,21,5.124849825975896,0.32186032332651565,6,0,606,0,0,0,2026-03-04 21:49:00
TXN008072,51.344187467971025,20,11.069257478679917,0.10313173596380962,2,1,1864,0,0,0,2026-02-26 20:50:00
TXN008988,22.21586569768417,20,2.5400022061568857,0.26758123005055506,3,0,174,0,0,0,2026-02-22 20:59:00
TXN008719,46.532940459336324,11,19.598590325537202,0.5330824533190525,9,0,1336,0,0,0,2026-03-29 11:29:00
TXN007322,30.67709403831187,7,10.634824106858474,0.3714524950410123,3,2,1919,0,0,0,2026-03-11 07:36:00
TXN000227,34.52839442720953,12,20.764553572097572,0.3935337617031487,4,0,804,0,0,0,2026-01-10 12:18:00
TXN001014,21.158208061965166,7,2.9162805347845118,0.2935606982925868,6,0,1961,1,0,0,2026-02-11 07:41:00
TXN006680,23.1648702153624,17,7.777419314592291,0.299740296869552,4,0,2212,1,0,0,2026-03-16 17:29:00
TXN001930,118.26476063446275,21,3.0583457631215523,0.428925881510251,3,0,407,0,0,0,2026-01-29 21:46:00
TXN001044,32.29684330071167,14,11.096115963291505,0.4690906764673705,6,1,1862,0,0,0,2026-02-10 14:24:00
TXN005252,23.334363732189225,16,20.039932266979044,0.24683080764569304,2,0,387,0,0,0,2026-03-17 16:36:00
TXN001405,63.27124722944331,14,5.232976841624341,0.005571604973410138,6,0,339,0,0,0,2026-02-08 14:20:00
TXN002180,33.26214285115203,8,13.617628408743457,0.07149676275741057,4,0,1514,0,1,0,2026-03-01 08:20:00
TXN000698,14.684260051757265,21,1.5529939125078305,0.3459759371367302,5,1,929,0,0,0,2026-01-23 21:30:00
TXN001125,95.74902985968694,13,0.8602415913846155,0.34707396664602813,7,1,1825,0,0,0,2026-01-25 13:19:00
TXN007379,48.04266397780564,19,16.066154665365247,0.24276668784481223,6,0,1644,1,0,0,2026-02-10 19:53:00
TXN003896,63.50131957462999,14,7.8952432617332535,0.2939265366155078,3,0,79,0,0,0,2026-02-01 14:48:00
TXN008218,8.75098118270396,17,0.9699187027519235,0.1763887388551472,5,0,2089,0,0,0,2026-02-19 17:26:00
TXN005111,24.229692358591013,20,16.579761776326492,0.24698927762758044,4,2,208,0,0,0,2026-01-29 20:49:00
TXN001779,25.051997229264355,15,3.68096815446395,0.1229174556940027,4,0,1858,0,0,0,2026-03-24 15:46:00
TXN007787,35.48176482600119,20,0.730951693034698,0.5458799810579937,4,0,1721,2,0,0,2026-02-01 20:26:00
TXN002635,99.98021270659878,8,7.723905797234334,0.15784999688872925,2,0,882,1,0,0,2026-02-02 08:42:00
TXN007188,131.50703519448916,15,15.047803506921577,0.18181901165995634,4,0,259,0,0,0,2026-01-31 15:29:00
TXN007545,65.87839621547138,13,12.021874062932506,0.23490917522102,6,0,1912,0,0,0,2026-03-19 13:55:00
TXN007605,40.39405495734641,18,13.343877879143147,0.3082236118939167,7,1,1721,1,0,0,2026-02-27 18:18:00
TXN003490,11.723091623495884,11,8.382220369864179,0.1921617833330948,7,1,652,0,0,0,2026-01-09 11:15:00
TXN008260,39.43792953060418,11,9.805409837527398,0.3103055429570612,4,0,276,0,0,0,2026-03-13 11:44:00
TXN001038,12.783513435386364,19,5.054006640228045,0.3819971407981087,5,1,962,0,0,0,2026-02-25 19:22:00
TXN006094,18.797512185013296,9,11.691731502283991,0.29620162688517737,5,0,1804,0,0,0,2026-03-20 09:40:00
TXN002257,58.93745539432338,19,8.97287703115454,0.14924676419793406,4,0,1351,0,1,0,2026-03-27 19:16:00
TXN008189,51.599924449980406,15,4.297398438600453,0.39109994433119255,7,0,721,0,0,0,2026-01-27 15:33:00
TXN002614,32.975377450414435,8,3.6100103499316156,0.26371603065793825,4,0,1616,0,0,0,2026-01-29 08:43:00
TXN000314,56.192385781193465,9,7.924242618060227,0.0,3,0,472,0,0,0,2026-01-06 09:15:00
TXN002650,59.529986653138685,8,16.44201308674482,0.2845491788318908,4,1,1037,0,0,0,2026-02-21 08:31:00
TXN002282,21.318664912710958,21,6.860051008880272,0.17829981166283834,4,1,2324,0,0,0,2026-03-14 21:04:00
TXN006742,25.648661051782753,18,3.2678811116691553,0.3145735610574117,6,0,765,0,0,0,2026-01-22 18:39:00
TXN002980,37.70817000249918,10,10.931700787883582,0.5114874683268228,2,0,1706,0,0,0,2026-01-03 10:45:00
TXN002548,22.940339183888494,14,3.7376500500873453,0.26379644575838734,1,1,604,0,0,0,2026-02-04 14:06:00
TXN005513,50.121185247885855,9,16.49951571753304,0.28716215953665125,3,1,331,1,0,0,2026-03-16 09:51:00
TXN005133,42.74328791301833,21,10.196202360213736,0.24681781576474304,9,0,367,1,0,0,2026-02-12 21:47:00
TXN002160,47.58412463187082,10,3.320182194040415,0.3178477262056518,6,0,1918,0,0,0,2026-03-26 10:20:00
TXN007081,41.384323316149114,18,2.9634033798419694,0.4635283153895159,2,0,924,0,0,0,2026-03-16 18:59:00
TXN003138,17.051606166147877,13,6.690083188382907,0.4253477017388465,2,2,2478,0,0,0,2026-02-17 13:54:00
TXN009080,11.084789253790413,14,15.550651513781832,0.28726704622778176,2,2,1408,0,0,0,2026-02-14 14:16:00
TXN005851,38.78515327463511,11,3.87165422470598,0.3971863275059105,2,0,1207,1,1,0,2026-02-20 11:36:00
TXN009866,710.968189747205,2,206.24833005273868,0.702949668511375,19,3,311,3,0,1,2026-02-14 02:33:00
TXN006446,18.47248454237431,15,11.162676865560778,0.2710055997654418,3,1,2044,0,0,0,2026-03-02 15:11:00
TXN003968,9.696140891762647,7,6.82080245120546,0.06166376946923777,2,0,93,0,0,0,2026-02-01 07:19:00
TXN001429,28.679573501108177,13,2.1321261455465956,0.08305014896588209,2,0,2167,0,0,0,2026-01-04 13:03:00
TXN008423,22.44613485995359,11,18.801288276318445,0.4597975014513451,6,0,928,1,0,0,2026-02-22 11:35:00
TXN002521,37.110035151277614,8,1.1663257410714931,0.2709180405017649,4,0,964,0,0,0,2026-03-03 08:02:00
TXN007838,31.482003544201653,16,10.652753682145393,0.4405245097143562,4,1,1921,0,0,0,2026-01-03 16:02:00
TXN004970,85.13950141583146,21,8.323097054709438,0.20251052358022079,3,2,2235,1,0,0,2026-03-22 21:27:00
TXN001856,21.415112493993878,20,23.047934571246806,0.21830887279294509,6,0,845,0,0,0,2026-01-07 20:17:00
TXN008885,102.4823143055122,20,11.559646461758009,0.254739675349504,3,1,532,0,0,0,2026-03-30 20:40:00
TXN005603,28.81745099866248,20,13.27029679115142,0.48151594820212795,4,0,1770,0,0,0,2026-02-09 20:51:00
TXN009345,33.79088958188438,8,5.545348421872918,0.14007085886893578,2,1,2247,0,0,0,2026-02-28 08:06:00
TXN009869,357.68532928222055,0,50.989127554011006,0.550051607696602,23,2,331,3,0,1,2026-01-14 00:17:00
TXN000449,23.712124597816878,9,10.75222332722385,0.24506412149032578,7,1,1004,0,0,0,2026-03-30 09:02:00
TXN007704,63.210021285835,13,3.455622121923158,0.2670111761091658,7,0,1117,0,0,0,2026-03-15 13:59:00
TXN001285,19.867929536767463,16,10.606644156922538,0.24546581507918233,4,0,1781,0,0,0,2026-01-15 16:00:00
TXN005996,37.01987965885226,9,3.0472585545969664,0.3577042833802373,6,1,1129,0,0,0,2026-02-19 09:05:00
TXN007900,24.15059013486267,21,2.4487886095683717,0.19040914200435416,3,0,315,0,0,0,2026-02-01 21:12:00
TXN003728,66.37705541184887,21,11.178698951388606,0.31175840471705063,3,0,1206,0,0,0,2026-02-02 21:13:00
TXN007354,71.25484800960133,13,3.8167658924604195,0.35656033490374556,6,0,1188,1,0,0,2026-03-21 13:03:00
TXN000362,89.68291596460493,20,8.481438012448184,0.20608426991570142,5,0,1246,0,0,0,2026-03-22 20:15:00
TXN006280,34.359621939923414,9,1.4328664532950939,0.25752402005462494,3,0,521,1,0,0,2026-01-23 09:35:00
TXN005231,107.22672629855417,18,18.68577671216748,0.24993043082068014,2,0,777,0,0,0,2026-01-20 18:55:00
TXN008943,30.13004586855385,12,12.126999395451564,0.120359147192582,3,0,177,1,0,0,2026-02-15 12:15:00
TXN007296,25.220918778168354,22,11.973634742201893,0.4003036564174568,3,0,2026,0,0,0,2026-02-12 22:37:00
TXN008892,46.76166088576817,12,5.002658112949423,0.18524617830283352,3,0,1871,0,0,0,2026-02-25 12:18:00
TXN007535,23.480047800822177,12,6.329363547648754,0.25906217470313775,4,1,2477,0,0,0,2026-01-26 12:06:00
TXN006252,26.243329521093447,18,6.098939394241131,0.1494044572931266,2,0,1068,0,0,0,2026-01-12 18:06:00
TXN005927,51.267297304066,15,2.9573910199861535,0.4366186279674654,7,0,1712,0,0,0,2026-01-29 15:23:00
TXN005150,40.92027170267073,12,2.927077639461564,0.3139869172168325,6,0,714,0,0,0,2026-02-28 12:40:00
TXN002461,34.7914241571588,22,17.38026757627445,0.06211218975986621,5,0,911,0,0,0,2026-01-22 22:25:00
TXN000023,34.601371951227556,8,4.233912928093843,0.2527036651144612,3,1,703,0,0,0,2026-01-23 08:37:00
TXN002067,6.785370157856893,7,6.580983179097666,0.26781874718196264,2,0,1593,0,0,0,2026-02-15 07:20:00
TXN001654,26.322969148105013,21,10.283182844181693,0.181554764143934,6,2,1110,0,0,0,2026-01-22 21:33:00
TXN000703,20.95079516771141,11,10.037816774168238,0.19465960555151807,1,0,2300,0,0,0,2026-01-26 11:59:00
TXN008491,75.43940977889298,8,5.822804899986188,0.49091811934765894,4,0,2196,0,0,0,2026-02-01 08:00:00
TXN002744,47.59799718643986,16,8.059930132059804,0.38964908906833434,3,0,2425,1,0,0,2026-02-16 16:58:00
TXN001377,21.436663845438435,7,11.395214847525624,0.296069894102797,4,1,254,0,0,0,2026-03-10 07:02:00
TXN001725,18.028698397382055,12,3.334875655467041,0.1807479551800718,5,0,1040,0,0,0,2026-01-14 12:31:00
TXN002469,51.63314676036289,8,10.176813086008428,0.40773872927880467,4,0,996,0,0,0,2026-03-20 08:04:00
TXN003755,21.116131743468557,12,5.983448958577991,0.21072041590790136,2,0,2238,1,0,0,2026-02-13 12:21:00
TXN002326,51.14588687355636,21,30.9400345991156,0.2393945790379916,3,2,1243,0,0,0,2026-01-04 21:36:00
TXN000461,118.75604375464971,16,4.719968909530792,0.34702563024156746,5,0,2463,0,0,0,2026-01-09 16:00:00
TXN005164,33.462199663543956,20,13.125227231561775,0.26358860721088934,2,0,1005,0,0,0,2026-01-30 20:47:00
TXN004184,22.642077812141075,21,5.400935907803914,0.636265039262181,3,1,407,1,0,0,2026-01-16 21:22:00
TXN005527,68.5189957607199,18,1.799177581050424,0.3223748450991925,2,0,2027,0,0,0,2026-02-15 18:35:00
TXN004083,98.60663364498114,22,11.370951959230887,0.30628560531566495,3,1,815,0,0,0,2026-03-15 22:34:00
TXN001487,13.171590476760267,9,6.881065475764922,0.18990285544947022,4,1,1412,1,0,0,2026-02-05 09:29:00
TXN003679,71.85210240447769,7,1.5367348925211508,0.4312957058835333,5,1,1001,0,0,0,2026-01-04 07:12:00
TXN000283,92.84309618097951,21,1.0446911264297758,0.15160735208064965,1,0,734,0,0,0,2026-03-10 21:36:00
TXN006580,10.324300014643095,21,16.920239164252898,0.3626428917716335,4,0,1267,2,0,0,2026-01-13 21:12:00
TXN004559,23.348441984194952,12,4.351478500975959,0.4213823236769825,3,0,2217,0,0,0,2026-02-18 12:28:00
